"painting","paintingLabel","artist","artistLabel","year","image","article","artistArticle"
"http://www.wikidata.org/entity/Q55416529","Portrait of Architect Olav Olavsen","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Portrait%20of%20Architect%20Olav%20Olavsen%20-%20NG.M.01090%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q128202940","Portrait of Balthazar Mathias Keilhau","http://www.wikidata.org/entity/Q3434119","Johan Gørbitz","1835-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20G%C3%B8rbitz%20-%20Portrett%20av%20Balthazar%20Mathias%20Keilhau%20-%20OB.00257%20-%20Oslo%20Museum.jpg","","https://no.wikipedia.org/wiki/Johan_G%C3%B8rbitz"
"http://www.wikidata.org/entity/Q72195112","Portrait of Barbara Omsted","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Portrett%20av%20Barbara%20Omsted%20-%20Oslo%20Museum%20-%20OB.00335.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q55421650","Portrait of Benedicte Dorthea Thaulow, b. Møinichen","http://www.wikidata.org/entity/Q6514975","Mathias Stoltenberg","1832-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Stoltenberg%20-%20Portrait%20of%20Benedicte%20Dorthea%20Thaulow%2C%20b.%20M%C3%B8inichen%20-%20NG.M.01021%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Matthias_Stoltenberg"
"http://www.wikidata.org/entity/Q55425027","Portrait of Cabinet Minister Erik R. Møinichen","http://www.wikidata.org/entity/Q6514975","Mathias Stoltenberg","1832-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Stoltenberg%20-%20Portrait%20of%20Cabinet%20Minister%20Erik%20R.%20M%C3%B8inichen%20-%20NG.M.01022%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Matthias_Stoltenberg"
"http://www.wikidata.org/entity/Q55417014","Portrait of Cabinet Minister Nicolay Johan Lohmann Krog","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1825-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Portrait%20of%20Cabinet%20Minister%20Nicolay%20Johan%20Lohmann%20Krog%20-%20NG.M.01089%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q60999356","Portrait of Camilla Collett, born Wergeland","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Camilla%20Collett%20OB.00808.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q55424964","Portrait of County Court Judge Thomas H. Møinichen","http://www.wikidata.org/entity/Q6514975","Mathias Stoltenberg","1831-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Stoltenberg%20-%20Portrait%20of%20County%20Court%20Judge%20Thomas%20H.%20M%C3%B8inichen%20-%20NG.M.01019%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Matthias_Stoltenberg"
"http://www.wikidata.org/entity/Q55413464","Portrait of Dr. Johan L. Storm","http://www.wikidata.org/entity/Q13426743","Frederik Petersen","1825-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Frederik%20Petersen%20-%20Portrait%20of%20Dr.%20Johan%20L.%20Storm%20-%20NG.M.04138%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Frederik_Petersen"
"http://www.wikidata.org/entity/Q65555875","Portrait of Emil Ferdinand von Trepka","http://www.wikidata.org/entity/Q2610236","Johannes Flintoe","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Emil%20Ferdinand%20von%20Trepka%20OB.00412.jpg","","https://no.wikipedia.org/wiki/Johannes_Flintoe"
"http://www.wikidata.org/entity/Q55416638","Portrait of Gesina Ørbech Ring, b. Berg","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Portrait%20of%20Gesina%20%C3%98rbech%20Ring%2C%20b.%20Berg%20-%20NG.M.03689%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q96742577","Portrait of J.C. Dahl","http://www.wikidata.org/entity/Q13426775","Hans Leganger Reusch","1830-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Leganger%20Reusch%20-%20Portrett%20av%20J.C.%20Dahl.jpg","","https://no.wikipedia.org/wiki/Hans_Leganger_Reusch"
"http://www.wikidata.org/entity/Q56435325","Portrait of Joachim Frich","http://www.wikidata.org/entity/Q365544","Adolph Tidemand","1830-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Adolph%20Tidemand%20Portrett%20av%20Joachim%20Frich%20OB.00527.jpg","","https://no.wikipedia.org/wiki/Adolph_Tidemand"
"http://www.wikidata.org/entity/Q65662871","Portrait of Johan Gørbitz","http://www.wikidata.org/entity/Q3434119","Johan Gørbitz","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20G%C3%B8rbitz%20selvportrett%20OB.00586.jpg","","https://no.wikipedia.org/wiki/Johan_G%C3%B8rbitz"
"http://www.wikidata.org/entity/Q70699215","Portrait of Johan Randulf Bull","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1819-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Portrett%20av%20Johan%20Randulf%20Bull%20-%201819%20-%20Oslo%20Museum%20-%20OB.04278.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q55411647","Portrait of Johan Tscherning","http://www.wikidata.org/entity/Q1508306","Knud Baade","1829-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Knud%20Baade%20-%20Portrait%20of%20Johan%20Tscherning%20-%20NG.M.03243%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Knud_Baade"
"http://www.wikidata.org/entity/Q70707789","Portrait of Lars Roverud","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Portrett%20av%20Lars%20Roverud%20-%20Oslo%20Museum%20-%20OB.00583.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q55423869","Portrait of Margrethe Zeier, born Gram","http://www.wikidata.org/entity/Q6514975","Mathias Stoltenberg","1832-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Stoltenberg%20-%20Portrait%20of%20Margrethe%20Zeier%2C%20b.%20Gram%20-%20NG.M.01057%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Matthias_Stoltenberg"
"http://www.wikidata.org/entity/Q55422380","Portrait of Mrs. Ingeborg Møinichen, b. Røring","http://www.wikidata.org/entity/Q6514975","Mathias Stoltenberg","1831-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Stoltenberg%20-%20Portrait%20of%20Mrs.%20Ingeborg%20M%C3%B8inichen%2C%20b.%20R%C3%B8ring%20-%20NG.M.01020%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Matthias_Stoltenberg"
"http://www.wikidata.org/entity/Q55414114","Portrait of Mrs. Lovise D. Storm","http://www.wikidata.org/entity/Q13426743","Frederik Petersen","1825-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Frederik%20Petersen%20-%20Portrait%20of%20Mrs.%20Lovise%20D.%20Storm%20-%20NG.M.04139%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Frederik_Petersen"
"http://www.wikidata.org/entity/Q65548978","Portrait of Nicolai Kielland-Torkildsen","http://www.wikidata.org/entity/Q1778899","Asta Nørregaard","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Nicolai%20Kielland-Torkildsen%20av%20Asta%20N%C3%B8rregaard%20OB.00321.jpg","","https://no.wikipedia.org/wiki/Asta_N%C3%B8rregaard"
"http://www.wikidata.org/entity/Q55416850","Portrait of Ole Leuthen Ring","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Portrait%20of%20Ole%20Leuthen%20Ring%20-%20NG.M.03690%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q84262726","Portrait of Paul Thrane","http://www.wikidata.org/entity/Q16210494","Heinrich Christian Friedrich Hosenfelder","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Heinrich%20Christian%20Friedrich%20Hosenfelder%20-%20Paul%20Thrane%20-%20Oslo%20Museum%20-%20OB.00275.jpg","","https://no.wikipedia.org/wiki/Heinrich_Christian_Friedrich_Hosenfelder"
"http://www.wikidata.org/entity/Q55424414","Portrait of Reinholdine Gram, b. Boll","http://www.wikidata.org/entity/Q6514975","Mathias Stoltenberg","1832-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Stoltenberg%20-%20Portrait%20of%20Reinholdine%20Gram%2C%20b.%20Boll%20-%20NG.M.01038%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Matthias_Stoltenberg"
"http://www.wikidata.org/entity/Q112206251","Portrait of Sophie and Jacob Munch","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1836-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Portrait%20of%20Sophie%20and%20Jacob%20Munch%20-%20NMK.2017.0243%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q55423292","Portrait of the Artist's Brother Christian B. Stoltenberg?","http://www.wikidata.org/entity/Q6514975","Mathias Stoltenberg","1827-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Stoltenberg-C%20Bull%20Stoltenberg.jpg","","https://no.wikipedia.org/wiki/Matthias_Stoltenberg"
"http://www.wikidata.org/entity/Q53858099","Portrait of the Artist's Wife Sigrid, b. Bjerke","http://www.wikidata.org/entity/Q13426743","Frederik Petersen","1815-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Frederik%20Petersen%20-%20Portrait%20of%20the%20Artist%27s%20Wife%20Sigrid%2C%20b.%20Bjerke%20-%20NG.M.00795%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Frederik_Petersen"
"http://www.wikidata.org/entity/Q55413440","Portrait of the Poet J.S. Welhaven","http://www.wikidata.org/entity/Q5601154","Jacob Calmeyer","1827-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Calmeyer%20-%20Portrait%20of%20the%20Poet%20J.S.%20Welhaven%20-%20NG.M.01065%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Jacob_Calmeyer"
"http://www.wikidata.org/entity/Q53700534","Portrait of the Sculptor Bertel Thorvaldsen","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1811-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Portrait%20of%20the%20Sculptor%20Bertel%20Thorvaldsen%20-%20NG.M.03258%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q22081088","Portrait Study of an Old Man","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1813-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/%27Old%20Man%27%20by%20Johan%20Christian%20Dahl%2C%201813%2C%20Bergen%20Kunstmuseum.JPG","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q21977501","Princess Caroline Amalie of Denmark","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Princess%20Caroline%20Amalie%20of%20Denmark%20-%20NG.M.01195%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q18599587","Princess Caroline Amalie Sketching in Naples. Study","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Caroline%20Amalie%20Sketching%20in%20Naples.%20Study%20%28Johan%20Christian%20Dahl%29%20-%20Nationalmuseum%20-%2019980.tif","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q20355356","Prospekt af Vordingborg","http://www.wikidata.org/entity/Q820693","Heinrich August Grosch","1810-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Heinrich%20Grosch%20-%20Prospekt%20af%20Vordingborg%20-%20KMS791%20-%20Statens%20Museum%20for%20Kunst.jpg","","https://no.wikipedia.org/wiki/Heinrich_August_Grosch"
"http://www.wikidata.org/entity/Q103036181","Q103036181","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20Helsing%C3%B8r%20mod%20Kronborg%2C%20vinter%20-%20Thorvaldsens%20Museum%20-%20B194.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q103045001","Q103045001","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20Helsing%C3%B8r%20mod%20Kronborg%2C%20efter%C3%A5r%20-%20Thorvaldsens%20Museum%20-%20B193.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q103049313","Q103049313","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20Havet%20ved%20Palermo%20-%20Thorvaldsens%20Museum%20-%20B191.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q103062146","Q103062146","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20Capri%20set%20fra%20Sorrento%20-%20Thorvaldsens%20Museum%20-%20B192.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q103069427","Q103069427","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20Norsk%20landskab%2C%20Marumfoss%20-%20Thorvaldsens%20Museum%20-%20B190.tif","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q103431833","Q103431833","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1819-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20Skatteinnkrever%20%28karikatur%29%20-%20Oslo%20Museum%20-%20OB.06144.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q104525483","Q104525483","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1823-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Clausen%20Dahl%20-%20Elblandschaft%20bei%20Dresden%20im%20Mondschein%20-%202399%20-%20Staatliche%20Kunsthalle%20Karlsruhe.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q104530675","Q104530675","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1825-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Clausen%20Dahl%20-%20Wolkenstudie%20-%20FK%2057%20-%20Staatliche%20Kunsthalle%20Karlsruhe.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q108940193","Q108940193","http://www.wikidata.org/entity/Q1508306","Knud Baade","1835-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Knud%20Baade%20-%20Furutre%20-%20Stavanger%20kunstmuseum%20-%20SG.0003.jpg","","https://no.wikipedia.org/wiki/Knud_Baade"
"http://www.wikidata.org/entity/Q116594155","Q116594155","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1809-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Flateby%20i%20Enebakk%20-%20Oslo%20Museum%20-%20OB.01042.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q116688837","Q116688837","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1814-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Portrett%20av%20J%C3%B8rgen%20Pl%C3%B8en%20-%20Oslo%20Museum%20-%20OB.00061.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q131585294","Q131585294","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1825-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Flusslandschaft%20bei%20Bergen%20-%20ZKG.2018-0011%20-%20Kunsthaus%20Z%C3%BCrich.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q131585297","Q131585297","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Ein%20Ausbruch%20des%20Vesuvs%20-%20ZKG.2018-0007%20-%20Kunsthaus%20Z%C3%BCrich.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q131586578","Q131586578","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1836-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Blick%20auf%20die%20Elbe%20-%20ZKG.2018-0015%20-%20Kunsthaus%20Z%C3%BCrich.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q131586581","Q131586581","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1816-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Gebirgslandschaft%20mit%20Burganlage%20-%20ZKG.2018-0182%20-%20Kunsthaus%20Z%C3%BCrich.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q131586583","Q131586583","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1835-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20Studie%20zum%20Rosenlauigletscher%20-%20ZKG.2018-0184%20-%20Kunsthaus%20Z%C3%BCrich.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q138711385","Q138711385","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1822-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Dahl%2C%20Johan%20Christian%20-%20Winterlandschaft%20mit%20Baum%20und%20zwei%20Wanderern.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q24575111","Q24575111","http://www.wikidata.org/entity/Q11968717","Ferdinand Jonas Gjøs","1830-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Nydalen%20m%C3%B8lle%20ved%20Akerselva%20OB.01408.jpg","","https://no.wikipedia.org/wiki/Ferdinand_Jonas_Gj%C3%B8s"
"http://www.wikidata.org/entity/Q24575432","Q24575432","http://www.wikidata.org/entity/Q11968717","Ferdinand Jonas Gjøs","1835-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Schaftel%C3%B8kken%20og%20Frogner%20Hovedg%C3%A5rd%20OB.01363.jpg","","https://no.wikipedia.org/wiki/Ferdinand_Jonas_Gj%C3%B8s"
"http://www.wikidata.org/entity/Q24662712","Q24662712","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1812-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Claussen%20Dahl%20-%20Norsk%20landskap%2C%20Rogna%20vannfall%20%281812%29.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q24716632","Q24716632","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1810-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Clausen%20Dahl%20-%20Store%20Kongens%20M%C3%B8lle%20p%C3%A5%20Schacks%20Bastion%20-%20K%C3%B8benhavns%20Museum.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q28008302","Q28008302","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1828-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Claussen%20Dahl%20-%20Landschaftsblick%20mit%20hohem%20Wolkenhimmel%20-%202411%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q58452418","Q58452418","http://www.wikidata.org/entity/Q14270492","Christian Olsen","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Olsen%20-%20Portrett%20av%20grosserer%20Hans%20Gulbranson%20-%20Oslo%20Museum%20-%20OMu.k00077.jpg","","https://no.wikipedia.org/wiki/Christian_Olsen"
"http://www.wikidata.org/entity/Q58452580","Q58452580","http://www.wikidata.org/entity/Q14270492","Christian Olsen","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Olsen%20-%20Portrett%20av%20grosserer%20Adam%20Hiorth%20-%20Oslo%20Museum%20-%20OMu.k00074.jpg","","https://no.wikipedia.org/wiki/Christian_Olsen"
"http://www.wikidata.org/entity/Q58454269","Q58454269","http://www.wikidata.org/entity/Q14270492","Christian Olsen","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Olsen%20-%20Portrett%20av%20Foged%20Ole%20Gjerdrum%20-%20Oslo%20Museum%20-%20OMu.k00072.jpg","","https://no.wikipedia.org/wiki/Christian_Olsen"
"http://www.wikidata.org/entity/Q58454435","Q58454435","http://www.wikidata.org/entity/Q14270492","Christian Olsen","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Olsen%20-%20Portrett%20av%20havnedirekt%C3%B8r%20Oluf%20N.%20Roll%20-%20Oslo%20Museum%20-%20OMu.k00073.jpg","","https://no.wikipedia.org/wiki/Christian_Olsen"
"http://www.wikidata.org/entity/Q61606729","Q61606729","http://www.wikidata.org/entity/Q3294787","Hans Linstow","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Ditlev%20Franciscus%20von%20Linstow%20-%20Slottet%20og%20slottsparken%20-%20Oslo%20Museum%20-%20OB.01020.jpg","","https://no.wikipedia.org/wiki/Hans_Ditlev_Franciscus_von_Linstow"
"http://www.wikidata.org/entity/Q61606867","Q61606867","http://www.wikidata.org/entity/Q3294787","Hans Linstow","1800-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Ditlev%20Franciscus%20von%20Linstow%20-%20Akershus%20sett%20fra%20Tyveholmen%20-%20Oslo%20Museum%20-%20OB.01014.jpg","","https://no.wikipedia.org/wiki/Hans_Ditlev_Franciscus_von_Linstow"
"http://www.wikidata.org/entity/Q61680180","Q61680180","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1817-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Aall%20malt%20av%20Jacob%20Munch%20-%20Norsk%20Folkemuseum%20-%20NF.05540%20%28cropped%29.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q63500520","Q63500520","http://www.wikidata.org/entity/Q1858653","Knud Bull","1836-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Knud%20Bull%20-%20Tuengen%20i%20Vestre%20Aker%20-%201836%20-%20Oslo%20Museum%20-%20OB.01068.jpg","","https://no.wikipedia.org/wiki/Knud_Bull"
"http://www.wikidata.org/entity/Q63634785","Q63634785","http://www.wikidata.org/entity/Q2272816","Peder Balke","1829-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Utsikt%20fra%20Ekeberg%20JWC.088.jpg","","https://no.wikipedia.org/wiki/Peder_Balke"
"http://www.wikidata.org/entity/Q72151344","Q72151344","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1815-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Hegermann1816.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q75374822","Q75374822","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1831-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20M%C3%BCnchen%20nach%20dem%20Gewitter%20-%20G%2015032%20-%20Lenbachhaus.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q99719008","Q99719008","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20V%C3%A5r%20Frelsers%20kirke%20og%20Kirkeristen%20sett%20fra%20Lille%20Kirkebakke%20-%20Oslo%20Museum%20-%20OB.01053.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
